Meeting_ID,Sales_Rep_ID,Sales_Rep_Name,Customer_ID,Call_Date,Call_Time,Call_Duration_Minutes,Customer_Feedback,Customer_Feedback_Rating,Call_Status
1360.0,8.0,Ngozi Okonkwo,180.0,2025-03-06 20:22:15.403,16:25:00,28.0,Poor,2.0,Completed
1361.0,11.0,Kemi Adebanjo,181.0,2024-10-01 20:22:15.403,11:39:00,27.0,Average,3.0,Completed
1362.0,11.0,Kemi Adebanjo,181.0,2024-08-17 20:22:15.403,19:36:00,12.0,Excellent,5.0,Completed
1363.0,11.0,Kemi Adebanjo,181.0,2024-10-09 20:22:15.403,16:28:00,15.0,Very Poor,1.0,Completed
1364.0,11.0,Kemi Adebanjo,181.0,2024-07-21 20:22:15.403,14:50:00,23.0,Excellent,5.0,Completed
1365.0,11.0,Kemi Adebanjo,181.0,2025-02-25 20:22:15.403,10:21:00,2.0,Average,3.0,Completed
1366.0,11.0,Kemi Adebanjo,181.0,2024-06-15 20:22:15.403,15:35:00,11.0,Excellent,5.0,Completed
1367.0,11.0,Kemi Adebanjo,181.0,2024-06-19 20:22:15.403,17:58:00,3.0,Very Poor,1.0,Completed
1368.0,11.0,Kemi Adebanjo,181.0,2025-01-11 20:22:15.403,13:41:00,10.0,Good,4.0,Completed
1369.0,11.0,Kemi Adebanjo,181.0,2024-05-01 20:22:15.403,19:34:00,6.0,Excellent,5.0,Completed
1370.0,11.0,Kemi Adebanjo,181.0,2025-03-05 20:22:15.403,12:30:00,25.0,Very Poor,1.0,Completed
1371.0,13.0,Bola Akinwunmi,182.0,2024-06-20 20:22:15.403,14:00:00,2.0,Poor,2.0,Completed
1372.0,13.0,Bola Akinwunmi,182.0,2024-06-16 20:22:15.403,12:27:00,6.0,Very Poor,1.0,Completed
1373.0,13.0,Bola Akinwunmi,182.0,2024-07-18 20:22:15.403,14:14:00,29.0,Average,3.0,Completed
1374.0,13.0,Bola Akinwunmi,182.0,2024-09-09 20:22:15.403,11:24:00,19.0,Poor,2.0,Completed
1375.0,13.0,Bola Akinwunmi,182.0,2025-02-23 20:22:15.403,14:21:00,9.0,Poor,2.0,Completed
1376.0,13.0,Bola Akinwunmi,182.0,2024-06-25 20:22:15.403,11:21:00,10.0,Good,4.0,Completed
1377.0,13.0,Bola Akinwunmi,182.0,2024-07-03 20:22:15.403,11:26:00,27.0,Very Poor,1.0,Completed
1378.0,13.0,Bola Akinwunmi,183.0,2025-01-03 20:22:15.403,16:59:00,21.0,Very Poor,1.0,Completed
1379.0,13.0,Bola Akinwunmi,183.0,2024-08-20 20:22:15.403,12:09:00,3.0,Very Poor,1.0,Completed
1380.0,13.0,Bola Akinwunmi,183.0,2024-08-15 20:22:15.403,13:44:00,19.0,Poor,2.0,Completed
1381.0,13.0,Bola Akinwunmi,183.0,2024-09-05 20:22:15.403,11:53:00,7.0,Excellent,5.0,Completed
1382.0,13.0,Bola Akinwunmi,183.0,2024-10-30 20:22:15.403,10:13:00,18.0,Excellent,5.0,Completed
1383.0,13.0,Bola Akinwunmi,183.0,2024-10-10 20:22:15.403,18:19:00,26.0,Average,3.0,Completed
1384.0,13.0,Bola Akinwunmi,183.0,2024-03-29 20:22:15.403,13:23:00,5.0,Average,3.0,Completed
1385.0,13.0,Bola Akinwunmi,183.0,2025-02-24 20:22:15.403,14:52:00,1.0,Excellent,5.0,Completed
1386.0,13.0,Bola Akinwunmi,183.0,2024-09-24 20:22:15.403,19:41:00,20.0,Excellent,5.0,Completed
1387.0,13.0,Bola Akinwunmi,183.0,2024-03-14 20:22:15.403,13:11:00,18.0,Excellent,5.0,Completed
1388.0,14.0,Zainab Suleiman,184.0,2024-12-17 20:22:15.403,10:47:00,24.0,Poor,2.0,Completed
1389.0,14.0,Zainab Suleiman,184.0,2024-08-26 20:22:15.403,18:33:00,27.0,Good,4.0,Completed
1390.0,14.0,Zainab Suleiman,184.0,2024-12-06 20:22:15.403,13:58:00,23.0,Good,4.0,Completed
1391.0,14.0,Zainab Suleiman,184.0,2024-05-31 20:22:15.403,09:27:00,25.0,Average,3.0,Completed
1392.0,14.0,Zainab Suleiman,184.0,2025-02-12 20:22:15.403,17:26:00,27.0,Poor,2.0,Completed
1393.0,14.0,Zainab Suleiman,184.0,2024-08-06 20:22:15.403,11:05:00,26.0,Good,4.0,Completed
1394.0,14.0,Zainab Suleiman,184.0,2024-11-04 20:22:15.403,19:07:00,7.0,Excellent,5.0,Completed
1395.0,17.0,Rasheed Lawal,185.0,2024-12-11 20:22:15.403,15:48:00,23.0,Average,3.0,Completed
1396.0,17.0,Rasheed Lawal,185.0,2024-11-15 20:22:15.403,08:43:00,12.0,Very Poor,1.0,Completed
1397.0,17.0,Rasheed Lawal,185.0,2024-12-09 20:22:15.403,14:28:00,2.0,Average,3.0,Completed
1398.0,17.0,Rasheed Lawal,185.0,2024-05-10 20:22:15.403,11:48:00,6.0,Good,4.0,Completed
1399.0,17.0,Rasheed Lawal,185.0,2024-06-20 20:22:15.403,17:01:00,21.0,Very Poor,1.0,Completed
1400.0,17.0,Rasheed Lawal,185.0,2024-08-27 20:22:15.403,17:01:00,17.0,Good,4.0,Completed
1401.0,17.0,Rasheed Lawal,185.0,2024-12-01 20:22:15.403,10:23:00,16.0,Excellent,5.0,Completed
1402.0,17.0,Rasheed Lawal,185.0,2024-05-30 20:22:15.403,16:51:00,22.0,Excellent,5.0,Completed
1403.0,15.0,Gbenga Adesina,186.0,2024-12-21 20:22:15.403,11:57:00,10.0,Average,3.0,Completed
1404.0,15.0,Gbenga Adesina,186.0,2024-06-22 20:22:15.403,10:42:00,18.0,Poor,2.0,Completed
1405.0,15.0,Gbenga Adesina,186.0,2024-08-22 20:22:15.403,16:57:00,6.0,Poor,2.0,Completed
1406.0,15.0,Gbenga Adesina,186.0,2025-01-27 20:22:15.403,15:22:00,4.0,Average,3.0,Completed
1407.0,15.0,Gbenga Adesina,186.0,2024-09-06 20:22:15.403,08:00:00,24.0,Excellent,5.0,Completed
1408.0,15.0,Gbenga Adesina,186.0,2024-07-05 20:22:15.403,17:00:00,22.0,Poor,2.0,Completed
1409.0,15.0,Gbenga Adesina,186.0,2024-05-27 20:22:15.403,11:22:00,24.0,Average,3.0,Completed
1410.0,3.0,Tunde Balogun,187.0,2024-05-31 20:22:15.403,09:48:00,7.0,Excellent,5.0,Completed
1411.0,3.0,Tunde Balogun,187.0,2024-12-24 20:22:15.403,09:07:00,23.0,Very Poor,1.0,Completed
1412.0,3.0,Tunde Balogun,187.0,2024-09-19 20:22:15.403,10:57:00,26.0,Poor,2.0,Completed
1413.0,3.0,Tunde Balogun,187.0,2024-10-11 20:22:15.403,10:03:00,22.0,Excellent,5.0,Completed
1414.0,3.0,Tunde Balogun,187.0,2024-12-02 20:22:15.403,17:37:00,6.0,Average,3.0,Completed
1415.0,16.0,Chika Umeh,188.0,2024-06-12 20:22:15.403,08:11:00,11.0,Good,4.0,Completed
1416.0,16.0,Chika Umeh,188.0,2024-03-31 20:22:15.403,14:37:00,4.0,Excellent,5.0,Completed
1417.0,16.0,Chika Umeh,188.0,2025-01-26 20:22:15.403,09:47:00,13.0,Poor,2.0,Completed
1418.0,16.0,Chika Umeh,188.0,2024-09-04 20:22:15.403,09:07:00,5.0,Poor,2.0,Completed
1419.0,16.0,Chika Umeh,188.0,2024-04-04 20:22:15.403,11:02:00,19.0,Excellent,5.0,Completed
1420.0,16.0,Chika Umeh,188.0,2024-10-14 20:22:15.403,11:00:00,23.0,Good,4.0,Completed
1421.0,16.0,Chika Umeh,188.0,2024-09-11 20:22:15.403,13:49:00,29.0,Good,4.0,Completed
1422.0,16.0,Chika Umeh,188.0,2024-06-06 20:22:15.403,14:18:00,15.0,Very Poor,1.0,Completed
1423.0,16.0,Chika Umeh,188.0,2024-11-14 20:22:15.403,08:38:00,2.0,Good,4.0,Completed
1424.0,15.0,Gbenga Adesina,189.0,2024-03-16 20:22:15.403,11:10:00,8.0,Good,4.0,Completed
1425.0,15.0,Gbenga Adesina,189.0,2024-09-05 20:22:15.403,14:56:00,23.0,Excellent,5.0,Completed
1426.0,15.0,Gbenga Adesina,189.0,2024-05-06 20:22:15.403,09:11:00,24.0,Very Poor,1.0,Completed
1427.0,15.0,Gbenga Adesina,189.0,2024-11-09 20:22:15.403,10:04:00,25.0,Very Poor,1.0,Completed
1428.0,15.0,Gbenga Adesina,189.0,2024-11-03 20:22:15.403,08:05:00,12.0,Excellent,5.0,Completed
1429.0,15.0,Gbenga Adesina,189.0,2024-06-10 20:22:15.403,09:25:00,9.0,Average,3.0,Completed
1430.0,15.0,Gbenga Adesina,189.0,2024-06-02 20:22:15.403,16:00:00,20.0,Very Poor,1.0,Completed
1431.0,15.0,Gbenga Adesina,189.0,2024-07-20 20:22:15.403,14:48:00,22.0,Good,4.0,Completed
1432.0,17.0,Rasheed Lawal,190.0,2024-05-02 20:22:15.403,08:29:00,16.0,Poor,2.0,Completed
1433.0,17.0,Rasheed Lawal,190.0,2025-02-12 20:22:15.403,14:47:00,25.0,Poor,2.0,Completed
1434.0,17.0,Rasheed Lawal,190.0,2024-09-18 20:22:15.403,18:17:00,1.0,Poor,2.0,Completed
1435.0,17.0,Rasheed Lawal,190.0,2024-11-09 20:22:15.403,08:27:00,8.0,Good,4.0,Completed
1436.0,17.0,Rasheed Lawal,190.0,2025-02-11 20:22:15.403,17:03:00,10.0,Poor,2.0,Completed
1437.0,17.0,Rasheed Lawal,190.0,2024-12-19 20:22:15.403,19:19:00,26.0,Excellent,5.0,Completed
1438.0,17.0,Rasheed Lawal,190.0,2024-07-28 20:22:15.403,10:25:00,27.0,Poor,2.0,Completed
1439.0,17.0,Rasheed Lawal,190.0,2024-10-01 20:22:15.403,10:22:00,14.0,Good,4.0,Completed
1440.0,17.0,Rasheed Lawal,190.0,2025-02-03 20:22:15.403,11:20:00,22.0,Average,3.0,Completed
1441.0,17.0,Rasheed Lawal,190.0,2024-11-14 20:22:15.403,12:14:00,25.0,Excellent,5.0,Completed
1442.0,15.0,Gbenga Adesina,191.0,2025-01-15 20:22:15.403,08:28:00,22.0,Very Poor,1.0,Completed
1443.0,15.0,Gbenga Adesina,191.0,2024-03-31 20:22:15.403,18:36:00,28.0,Excellent,5.0,Completed
1444.0,15.0,Gbenga Adesina,191.0,2024-12-06 20:22:15.403,09:45:00,12.0,Average,3.0,Completed
1445.0,15.0,Gbenga Adesina,191.0,2025-02-11 20:22:15.403,18:21:00,22.0,Very Poor,1.0,Completed
1446.0,15.0,Gbenga Adesina,191.0,2024-04-01 20:22:15.403,15:54:00,1.0,Good,4.0,Completed
1447.0,10.0,Chinedu Opara,192.0,2024-05-31 20:22:15.403,18:18:00,27.0,Excellent,5.0,Completed
1448.0,10.0,Chinedu Opara,192.0,2024-09-10 20:22:15.403,14:01:00,22.0,Average,3.0,Completed
1449.0,10.0,Chinedu Opara,192.0,2024-09-03 20:22:15.403,16:56:00,14.0,Very Poor,1.0,Completed
1450.0,10.0,Chinedu Opara,192.0,2025-01-26 20:22:15.403,16:30:00,24.0,Excellent,5.0,Completed
1451.0,10.0,Chinedu Opara,192.0,2024-08-26 20:22:15.403,15:31:00,8.0,Average,3.0,Completed
1452.0,10.0,Chinedu Opara,192.0,2025-02-07 20:22:15.403,11:31:00,23.0,Good,4.0,Completed
1453.0,9.0,Ibrahim Danjuma,193.0,2024-05-06 20:22:15.403,15:01:00,18.0,Very Poor,1.0,Completed
1454.0,9.0,Ibrahim Danjuma,193.0,2024-05-02 20:22:15.403,13:14:00,29.0,Poor,2.0,Completed
1455.0,9.0,Ibrahim Danjuma,193.0,2024-06-18 20:22:15.403,15:18:00,9.0,Average,3.0,Completed
1456.0,9.0,Ibrahim Danjuma,193.0,2024-11-26 20:22:15.403,10:38:00,29.0,Excellent,5.0,Completed
1457.0,9.0,Ibrahim Danjuma,193.0,2024-12-16 20:22:15.403,08:06:00,2.0,Average,3.0,Completed
1458.0,6.0,Funke Adeyemi,194.0,2024-07-09 20:22:15.403,19:12:00,2.0,Poor,2.0,Completed
1459.0,6.0,Funke Adeyemi,194.0,2024-12-31 20:22:15.403,13:42:00,16.0,Very Poor,1.0,Completed
1460.0,6.0,Funke Adeyemi,194.0,2024-11-03 20:22:15.403,18:28:00,22.0,Very Poor,1.0,Completed
1461.0,6.0,Funke Adeyemi,194.0,2024-11-09 20:22:15.403,16:54:00,24.0,Excellent,5.0,Completed
1462.0,6.0,Funke Adeyemi,194.0,2024-12-04 20:22:15.403,08:04:00,8.0,Very Poor,1.0,Completed
1463.0,6.0,Funke Adeyemi,194.0,2024-12-19 20:22:15.403,16:47:00,18.0,Poor,2.0,Completed
1464.0,7.0,Segun Oladipo,195.0,2024-11-16 20:22:15.403,09:21:00,21.0,Average,3.0,Completed
1465.0,7.0,Segun Oladipo,195.0,2025-01-16 20:22:15.403,18:25:00,29.0,Average,3.0,Completed
1466.0,7.0,Segun Oladipo,195.0,2024-06-05 20:22:15.403,15:34:00,2.0,Average,3.0,Completed
1467.0,7.0,Segun Oladipo,195.0,2024-04-11 20:22:15.403,12:24:00,2.0,Very Poor,1.0,Completed
1468.0,7.0,Segun Oladipo,195.0,2024-11-24 20:22:15.403,14:50:00,7.0,Good,4.0,Completed
1469.0,7.0,Segun Oladipo,195.0,2025-01-05 20:22:15.403,12:58:00,18.0,Good,4.0,Completed
1470.0,7.0,Segun Oladipo,195.0,2024-10-19 20:22:15.403,14:06:00,13.0,Poor,2.0,Completed
1471.0,15.0,Gbenga Adesina,196.0,2024-12-11 20:22:15.403,10:02:00,28.0,Average,3.0,Completed
1472.0,15.0,Gbenga Adesina,196.0,2024-06-02 20:22:15.403,12:58:00,10.0,Very Poor,1.0,Completed
1473.0,15.0,Gbenga Adesina,196.0,2024-08-22 20:22:15.403,18:17:00,22.0,Excellent,5.0,Completed
1474.0,15.0,Gbenga Adesina,196.0,2024-07-24 20:22:15.403,11:39:00,16.0,Good,4.0,Completed
1475.0,15.0,Gbenga Adesina,196.0,2024-03-28 20:22:15.403,13:05:00,15.0,Excellent,5.0,Completed
1476.0,15.0,Gbenga Adesina,196.0,2024-11-25 20:22:15.403,10:01:00,11.0,Good,4.0,Completed
1477.0,15.0,Gbenga Adesina,196.0,2024-09-19 20:22:15.403,12:40:00,15.0,Very Poor,1.0,Completed
1478.0,20.0,Adewale Ogunleye,197.0,2024-05-30 20:22:15.403,18:28:00,12.0,Good,4.0,Completed
1479.0,20.0,Adewale Ogunleye,197.0,2024-09-05 20:22:15.403,16:43:00,25.0,Good,4.0,Completed
1480.0,20.0,Adewale Ogunleye,197.0,2025-02-24 20:22:15.403,13:43:00,5.0,Excellent,5.0,Completed
1481.0,20.0,Adewale Ogunleye,197.0,2024-10-02 20:22:15.403,14:51:00,25.0,Good,4.0,Completed
1482.0,20.0,Adewale Ogunleye,197.0,2024-11-08 20:22:15.403,14:27:00,28.0,Excellent,5.0,Completed
1483.0,20.0,Adewale Ogunleye,197.0,2024-05-29 20:22:15.403,19:21:00,9.0,Average,3.0,Completed
1484.0,20.0,Adewale Ogunleye,197.0,2025-02-10 20:22:15.403,12:48:00,15.0,Very Poor,1.0,Completed
1485.0,4.0,Aisha Mohammed,198.0,2024-04-15 20:22:15.403,17:23:00,21.0,Excellent,5.0,Completed
1486.0,4.0,Aisha Mohammed,198.0,2024-09-13 20:22:15.403,15:35:00,9.0,Average,3.0,Completed
1487.0,4.0,Aisha Mohammed,198.0,2024-12-03 20:22:15.403,09:02:00,2.0,Poor,2.0,Completed
1488.0,4.0,Aisha Mohammed,198.0,2024-06-17 20:22:15.403,18:28:00,17.0,Poor,2.0,Completed
1489.0,4.0,Aisha Mohammed,198.0,2024-03-09 20:22:15.403,15:34:00,2.0,Good,4.0,Completed
1490.0,4.0,Aisha Mohammed,198.0,2024-12-20 20:22:15.403,10:25:00,24.0,Good,4.0,Completed
1491.0,4.0,Aisha Mohammed,198.0,2024-05-13 20:22:15.403,18:15:00,26.0,Very Poor,1.0,Completed
1492.0,4.0,Aisha Mohammed,198.0,2024-03-11 20:22:15.403,13:31:00,23.0,Good,4.0,Completed
1493.0,4.0,Aisha Mohammed,198.0,2024-08-04 20:22:15.403,15:43:00,11.0,Excellent,5.0,Completed
1494.0,16.0,Chika Umeh,199.0,2024-12-12 20:22:15.403,12:54:00,25.0,Very Poor,1.0,Completed
1495.0,16.0,Chika Umeh,199.0,2024-04-13 20:22:15.403,08:25:00,21.0,Poor,2.0,Completed
1496.0,16.0,Chika Umeh,199.0,2024-05-24 20:22:15.403,16:10:00,8.0,Average,3.0,Completed
1497.0,16.0,Chika Umeh,199.0,2024-09-28 20:22:15.403,09:03:00,28.0,Excellent,5.0,Completed
1498.0,16.0,Chika Umeh,199.0,2024-09-30 20:22:15.403,17:51:00,11.0,Poor,2.0,Completed
1499.0,16.0,Chika Umeh,199.0,2024-07-18 20:22:15.403,16:10:00,12.0,Poor,2.0,Completed
1500.0,19.0,Felix Odion,200.0,2025-01-01 20:22:15.403,10:02:00,10.0,Very Poor,1.0,Completed
1501.0,19.0,Felix Odion,200.0,2024-11-27 20:22:15.403,12:35:00,11.0,Excellent,5.0,Completed
1502.0,19.0,Felix Odion,200.0,2024-03-09 20:22:15.403,17:08:00,2.0,Very Poor,1.0,Completed
1503.0,19.0,Felix Odion,200.0,2024-07-15 20:22:15.403,16:55:00,29.0,Good,4.0,Completed
1504.0,19.0,Felix Odion,200.0,2024-11-20 20:22:15.403,09:07:00,3.0,Excellent,5.0,Completed
1505.0,19.0,Felix Odion,200.0,2024-05-01 20:22:15.403,15:54:00,18.0,Poor,2.0,Completed
1506.0,19.0,Felix Odion,200.0,2024-04-28 20:22:15.403,09:13:00,1.0,Excellent,5.0,Completed
1507.0,19.0,Felix Odion,200.0,2024-12-29 20:22:15.403,09:48:00,13.0,Poor,2.0,Completed
1508.0,19.0,Felix Odion,200.0,2024-10-25 20:22:15.403,12:00:00,19.0,Very Poor,1.0,Completed
1509.0,19.0,Felix Odion,200.0,2025-02-04 20:22:15.403,10:14:00,10.0,Good,4.0,Completed
1510.0,13.0,Bola Akinwunmi,201.0,2024-10-10 20:22:15.403,19:05:00,7.0,Average,3.0,Completed
1511.0,13.0,Bola Akinwunmi,201.0,2025-02-09 20:22:15.403,17:09:00,12.0,Average,3.0,Completed
1512.0,13.0,Bola Akinwunmi,201.0,2024-04-21 20:22:15.403,10:47:00,4.0,Poor,2.0,Completed
1513.0,13.0,Bola Akinwunmi,201.0,2025-02-24 20:22:15.403,10:22:00,11.0,Good,4.0,Completed
1514.0,13.0,Bola Akinwunmi,201.0,2024-09-03 20:22:15.403,11:01:00,7.0,Average,3.0,Completed
1515.0,13.0,Bola Akinwunmi,201.0,2024-05-05 20:22:15.403,17:35:00,20.0,Good,4.0,Completed
1516.0,13.0,Bola Akinwunmi,201.0,2025-02-17 20:22:15.403,08:53:00,3.0,Very Poor,1.0,Completed
1517.0,5.0,Obinna Eze,202.0,2024-05-03 20:22:15.403,18:47:00,27.0,Good,4.0,Completed
1518.0,5.0,Obinna Eze,202.0,2024-04-11 20:22:15.403,08:24:00,25.0,Poor,2.0,Completed
1519.0,5.0,Obinna Eze,202.0,2025-03-04 20:22:15.403,13:41:00,6.0,Poor,2.0,Completed
1520.0,5.0,Obinna Eze,202.0,2025-02-09 20:22:15.403,14:38:00,8.0,Poor,2.0,Completed
1521.0,5.0,Obinna Eze,202.0,2025-02-12 20:22:15.403,17:33:00,20.0,Poor,2.0,Completed
1522.0,5.0,Obinna Eze,202.0,2024-04-14 20:22:15.403,08:08:00,9.0,Poor,2.0,Completed
1523.0,5.0,Obinna Eze,202.0,2025-01-03 20:22:15.403,11:23:00,22.0,Poor,2.0,Completed
1524.0,5.0,Obinna Eze,202.0,2024-08-07 20:22:15.403,16:35:00,21.0,Excellent,5.0,Completed
1525.0,5.0,Obinna Eze,202.0,2024-07-21 20:22:15.403,17:03:00,5.0,Very Poor,1.0,Completed
1526.0,5.0,Obinna Eze,202.0,2024-08-21 20:22:15.403,10:05:00,22.0,Excellent,5.0,Completed
1527.0,17.0,Rasheed Lawal,203.0,2025-02-26 20:22:15.403,12:29:00,21.0,Excellent,5.0,Completed
1528.0,17.0,Rasheed Lawal,203.0,2024-04-24 20:22:15.403,14:14:00,26.0,Good,4.0,Completed
1529.0,17.0,Rasheed Lawal,203.0,2024-05-26 20:22:15.403,09:45:00,1.0,Very Poor,1.0,Completed
1530.0,17.0,Rasheed Lawal,203.0,2024-07-14 20:22:15.403,13:56:00,16.0,Excellent,5.0,Completed
1531.0,17.0,Rasheed Lawal,203.0,2024-12-24 20:22:15.403,14:38:00,25.0,Excellent,5.0,Completed
1532.0,17.0,Rasheed Lawal,203.0,2024-08-25 20:22:15.403,11:21:00,27.0,Average,3.0,Completed
1533.0,15.0,Gbenga Adesina,204.0,2024-10-11 20:22:15.403,14:26:00,11.0,Very Poor,1.0,Completed
1534.0,15.0,Gbenga Adesina,204.0,2024-04-29 20:22:15.403,17:17:00,28.0,Excellent,5.0,Completed
1535.0,15.0,Gbenga Adesina,204.0,2024-11-08 20:22:15.403,18:26:00,25.0,Excellent,5.0,Completed
1536.0,15.0,Gbenga Adesina,204.0,2024-12-21 20:22:15.403,08:45:00,17.0,Excellent,5.0,Completed
1537.0,15.0,Gbenga Adesina,204.0,2024-10-27 20:22:15.403,08:23:00,21.0,Average,3.0,Completed
1538.0,8.0,Ngozi Okonkwo,205.0,2024-08-22 20:22:15.403,08:29:00,22.0,Very Poor,1.0,Completed
1539.0,8.0,Ngozi Okonkwo,205.0,2025-01-16 20:22:15.403,13:11:00,2.0,Very Poor,1.0,Completed
1540.0,8.0,Ngozi Okonkwo,205.0,2025-01-05 20:22:15.403,11:08:00,22.0,Average,3.0,Completed
1541.0,8.0,Ngozi Okonkwo,205.0,2024-05-04 20:22:15.403,13:57:00,26.0,Good,4.0,Completed
1542.0,8.0,Ngozi Okonkwo,205.0,2024-07-06 20:22:15.403,16:26:00,1.0,Excellent,5.0,Completed
1543.0,8.0,Ngozi Okonkwo,205.0,2024-04-19 20:22:15.403,14:01:00,24.0,Good,4.0,Completed
1544.0,8.0,Ngozi Okonkwo,205.0,2024-04-08 20:22:15.403,09:07:00,18.0,Poor,2.0,Completed
1545.0,8.0,Ngozi Okonkwo,205.0,2024-12-31 20:22:15.403,09:49:00,9.0,Poor,2.0,Completed
1546.0,8.0,Ngozi Okonkwo,205.0,2024-09-07 20:22:15.403,13:50:00,21.0,Excellent,5.0,Completed
1547.0,6.0,Funke Adeyemi,206.0,2024-07-18 20:22:15.403,15:03:00,23.0,Average,3.0,Completed
1548.0,6.0,Funke Adeyemi,206.0,2024-05-20 20:22:15.403,08:58:00,24.0,Poor,2.0,Completed
1549.0,6.0,Funke Adeyemi,206.0,2024-05-02 20:22:15.403,18:15:00,3.0,Good,4.0,Completed
1550.0,6.0,Funke Adeyemi,206.0,2024-04-04 20:22:15.403,11:58:00,6.0,Very Poor,1.0,Completed
1551.0,6.0,Funke Adeyemi,206.0,2024-05-19 20:22:15.403,17:36:00,20.0,Very Poor,1.0,Completed
1552.0,15.0,Gbenga Adesina,207.0,2025-01-09 20:22:15.403,08:41:00,8.0,Good,4.0,Completed
1553.0,15.0,Gbenga Adesina,207.0,2024-10-09 20:22:15.403,10:47:00,10.0,Very Poor,1.0,Completed
1554.0,15.0,Gbenga Adesina,207.0,2024-08-14 20:22:15.403,12:10:00,6.0,Poor,2.0,Completed
1555.0,15.0,Gbenga Adesina,207.0,2024-03-19 20:22:15.403,18:31:00,6.0,Good,4.0,Completed
1556.0,15.0,Gbenga Adesina,207.0,2024-04-02 20:22:15.403,18:38:00,13.0,Poor,2.0,Completed
1557.0,15.0,Gbenga Adesina,207.0,2025-02-04 20:22:15.403,16:04:00,13.0,Excellent,5.0,Completed
1558.0,15.0,Gbenga Adesina,207.0,2024-03-27 20:22:15.403,15:01:00,15.0,Excellent,5.0,Completed
1559.0,15.0,Gbenga Adesina,207.0,2024-06-28 20:22:15.403,15:42:00,22.0,Excellent,5.0,Completed
1560.0,15.0,Gbenga Adesina,207.0,2024-06-02 20:22:15.403,12:09:00,4.0,Very Poor,1.0,Completed
1561.0,10.0,Chinedu Opara,208.0,2024-09-07 20:22:15.403,11:30:00,11.0,Good,4.0,Completed
1562.0,10.0,Chinedu Opara,208.0,2024-12-28 20:22:15.403,14:57:00,19.0,Excellent,5.0,Completed
1563.0,10.0,Chinedu Opara,208.0,2025-02-15 20:22:15.403,11:58:00,4.0,Good,4.0,Completed
1564.0,10.0,Chinedu Opara,208.0,2024-06-05 20:22:15.403,13:43:00,28.0,Very Poor,1.0,Completed
1565.0,10.0,Chinedu Opara,208.0,2024-04-28 20:22:15.403,14:41:00,21.0,Good,4.0,Completed
1566.0,10.0,Chinedu Opara,208.0,2024-04-01 20:22:15.403,19:25:00,4.0,Poor,2.0,Completed
1567.0,19.0,Felix Odion,209.0,2024-10-11 20:22:15.403,09:07:00,11.0,Good,4.0,Completed
1568.0,19.0,Felix Odion,209.0,2024-08-27 20:22:15.403,13:03:00,25.0,Very Poor,1.0,Completed
1569.0,19.0,Felix Odion,209.0,2024-10-29 20:22:15.403,18:50:00,6.0,Excellent,5.0,Completed
1570.0,19.0,Felix Odion,209.0,2024-04-08 20:22:15.403,12:25:00,10.0,Poor,2.0,Completed
1571.0,19.0,Felix Odion,209.0,2024-12-29 20:22:15.403,12:25:00,20.0,Very Poor,1.0,Completed
1572.0,6.0,Funke Adeyemi,210.0,2025-01-16 20:22:15.403,11:52:00,7.0,Very Poor,1.0,Completed
1573.0,6.0,Funke Adeyemi,210.0,2024-10-25 20:22:15.403,09:05:00,25.0,Average,3.0,Completed
1574.0,6.0,Funke Adeyemi,210.0,2024-03-23 20:22:15.403,11:21:00,14.0,Very Poor,1.0,Completed
1575.0,6.0,Funke Adeyemi,210.0,2024-12-29 20:22:15.403,10:37:00,25.0,Poor,2.0,Completed
1576.0,6.0,Funke Adeyemi,210.0,2024-07-31 20:22:15.403,12:26:00,16.0,Average,3.0,Completed
1577.0,6.0,Funke Adeyemi,210.0,2024-03-16 20:22:15.403,18:11:00,12.0,Very Poor,1.0,Completed
1578.0,18.0,Amaka Obi,211.0,2025-02-20 20:22:15.403,13:17:00,25.0,Poor,2.0,Completed
1579.0,18.0,Amaka Obi,211.0,2024-03-29 20:22:15.403,19:27:00,6.0,Good,4.0,Completed
1580.0,18.0,Amaka Obi,211.0,2024-09-09 20:22:15.403,18:48:00,28.0,Very Poor,1.0,Completed
1581.0,18.0,Amaka Obi,211.0,2024-10-06 20:22:15.403,15:25:00,6.0,Poor,2.0,Completed
1582.0,18.0,Amaka Obi,211.0,2024-06-28 20:22:15.403,12:33:00,6.0,Good,4.0,Completed
1583.0,18.0,Amaka Obi,211.0,2024-06-17 20:22:15.403,18:09:00,4.0,Good,4.0,Completed
1584.0,18.0,Amaka Obi,211.0,2024-11-25 20:22:15.403,11:58:00,5.0,Poor,2.0,Completed
1585.0,1.0,Emeka Okafor,212.0,2024-09-15 20:22:15.403,13:38:00,12.0,Poor,2.0,Completed
1586.0,1.0,Emeka Okafor,212.0,2024-03-31 20:22:15.403,18:56:00,17.0,Poor,2.0,Completed
1587.0,1.0,Emeka Okafor,212.0,2024-09-19 20:22:15.403,14:18:00,25.0,Poor,2.0,Completed
1588.0,1.0,Emeka Okafor,212.0,2024-09-20 20:22:15.403,11:42:00,23.0,Good,4.0,Completed
1589.0,1.0,Emeka Okafor,212.0,2024-12-21 20:22:15.403,10:31:00,10.0,Excellent,5.0,Completed
1590.0,1.0,Emeka Okafor,212.0,2024-10-13 20:22:15.403,18:11:00,10.0,Poor,2.0,Completed
